"cancer_type","dataset","event","ENSEMBL","KM_median_HR","KM_median_p","KM_median_lower","KM_median_upper","KM_optimal_HR","KM_optimal_p","KM_optimal_lower","KM_optimal_upper"
"TGCT","GSE10783_96","OS","ENSG00000156508",0.379114190552869,0.144202732128617,0.0979654639556882,1.46712487926937,0.254751241092395,0.0226160779504977,0.0716763249803243,0.90543418424327
"TGCT","GSE10783_96","OS","ENSG00000133112",0.404772963217627,0.175627355958146,0.104548313821485,1.56713337368344,2.52293839897944e-09,0.0138408970862234,0,Inf
"TGCT","GSE10783_96","OS","ENSG00000229117",1.0748514407937,0.909189188387026,0.310855435443904,3.71653665353001,0.622925875687443,0.450521395349058,0.180097990508182,2.15458620890797
"TGCT","GSE10783_96","OS","ENSG00000198242",0.381176600250346,0.147083730711026,0.0983794273140973,1.47689008307118,0.381176600250346,0.147083730711026,0.0983794273140973,1.47689008307118
"TGCT","GSE10783_96","OS","ENSG00000197756",0.716094888578209,0.603533986235731,0.201876762048959,2.54012341115059,0.383561283351294,0.208362722580494,0.0813758006146569,1.80789936289233
"TGCT","GSE10783_96","OS","ENSG00000075624",1.55990105440956,0.487561455833741,0.439968683435154,5.53060113403888,2.38569388315097,0.165242907953096,0.672104639818496,8.46822796170697
"TGCT","GSE10783_96","OS","ENSG00000111640",4.64065256817939,0.0335979216135031,0.979973091325514,21.9757628542849,10.2734295653781,0.00644684623509444,1.29477521638045,81.514809443011
"TGCT","GSE10783_96","OS","ENSG00000140988",1.45773294142511,0.557754286134726,0.410386764677238,5.17800648416904,1.99626473309248,0.372939166821295,0.423299949353871,9.41430040488227
"TGCT","GSE10783_96","OS","ENSG00000089157",11.29164961338,0.00380080842866401,1.42707590028537,89.3444777294952,13.0587948412153,0.00164151441274933,1.64932233459951,103.395266727144
"TGCT","GSE10783_96","OS","ENSG00000142541",1.60542828621193,0.459548115237899,0.452570424143847,5.69502522628426,3.99256224605438,0.0212570935858781,1.11944718183481,14.239665387778
"TGCT","GSE10783_96","OS","ENSG00000231500",0.368918918564668,0.13252211663536,0.0953021907784229,1.42810115237916,0.204524686141195,0.0110885387125959,0.0527360643005962,0.793201915916989
"TGCT","GSE10783_96","OS","ENSG00000227794",0.368918918564668,0.13252211663536,0.0953021907784229,1.42810115237916,0.204524686141195,0.0110885387125959,0.0527360643005962,0.793201915916989
"TGCT","GSE10783_96","OS","ENSG00000226225",0.368918918564668,0.13252211663536,0.0953021907784229,1.42810115237916,0.204524686141195,0.0110885387125959,0.0527360643005962,0.793201915916989
"TGCT","GSE10783_96","OS","ENSG00000223367",0.368918918564668,0.13252211663536,0.0953021907784229,1.42810115237916,0.204524686141195,0.0110885387125959,0.0527360643005962,0.793201915916989
"TGCT","GSE10783_96","OS","ENSG00000235650",0.368918918564668,0.13252211663536,0.0953021907784229,1.42810115237916,0.204524686141195,0.0110885387125959,0.0527360643005962,0.793201915916989
